business_name,search_category,primary_category,all_categories,pincode,circle,region,division,major_offices,phone_number,website,rating,reviews_count,address,area,latitude,longitude,place_id,place_url,part_id,crawled_at
Website Development | Digital Marketing | PPC Advertising | Search Engine Optimization,PPC Advertising Agencies,Website designer,Website designer,783325,Assam Circle,N/A,Goalpara Division,"Jhagrarpar S.O, Falimari  Pt i B.O, Khalilpur B.O",+91 97580 67009,N/A,5,12,"JPJ9+GJW, Marthara Bhagvandas, Uttar Pradesh 207002",783325,27.6313648,78.7190926,ChIJH2dsbKADdTkRznIJmcUZjcM,https://www.google.com/maps/place/?q=place_id:ChIJH2dsbKADdTkRznIJmcUZjcM,part_360,2026-09-20 20:38:43
