business_name,search_category,primary_category,all_categories,pincode,circle,region,division,major_offices,phone_number,website,rating,reviews_count,address,area,latitude,longitude,place_id,place_url,part_id,crawled_at
Swaraj Travels,Tour and Travel Operator,Travel agency,Travel agency,783301,Assam Circle,N/A,Goalpara Division,"Dhubri H.O, Bhotgaon B.O, Dhubri Bazar S.O",+91 94351 28640,N/A,3.7,9.0,"WARD NO.10, near, Nuniapatty, near Jain Temple, Bidyapara, Dhubri, Assam 783301",Bidyapara,26.017619,89.98168539999999,ChIJmX1KUxWg4jkRs80h0-VSssg,https://www.google.com/maps/place/?q=place_id:ChIJmX1KUxWg4jkRs80h0-VSssg,part_360,2026-09-20 20:35:59
S.K ture and travel,Tour and Travel Operator,Travel agency,"Travel agency, Car leasing service",783301,Assam Circle,N/A,Goalpara Division,"Dhubri H.O, Bhotgaon B.O, Dhubri Bazar S.O",+91 99540 19311,N/A,5.0,2.0,"w, no4, Netaji Subas Road, Boro Bazar, Dhubri, Assam 783301",Boro Bazar,26.0179431,89.9876445,ChIJW1otcMGh4jkRKAHWwMxr4C0,https://www.google.com/maps/place/?q=place_id:ChIJW1otcMGh4jkRKAHWwMxr4C0,part_360,2026-09-20 20:35:59
Shree Balaji Travels,Tour and Travel Operator,Travel agency,Travel agency,783301,Assam Circle,N/A,Goalpara Division,"Dhubri H.O, Bhotgaon B.O, Dhubri Bazar S.O",N/A,N/A,,,"CH Paul Rd, near Chowk Bazar, Boro Bazar, Dhubri, Assam 783301",Boro Bazar,26.0172551,89.9853369,ChIJH6z_kP2h4jkR2lj5iPzv-QE,https://www.google.com/maps/place/?q=place_id:ChIJH6z_kP2h4jkR2lj5iPzv-QE,part_360,2026-09-20 20:35:59
Baba Loknath Travels,Tour and Travel Operator,Travel agency,Travel agency,783301,Assam Circle,N/A,Goalpara Division,"Dhubri H.O, Bhotgaon B.O, Dhubri Bazar S.O",+91 70025 13053,N/A,,,"Baba Loknath Travels, J K Road, Boro Bazar, Dhubri, Assam 783301",Boro Bazar,26.021992899999997,89.9855721,ChIJrRAhIBqh4jkRwWoYoJl0-OQ,https://www.google.com/maps/place/?q=place_id:ChIJrRAhIBqh4jkRwWoYoJl0-OQ,part_360,2026-09-20 20:35:59
"Dhubri Jogmaya Ghat (Jugomaya Ghat, Dhubri Assam/Dhuburi Assam))",Tour and Travel Operator,Ferry Service Provider,Ferry Service Provider,783301,Assam Circle,N/A,Goalpara Division,"Dhubri H.O, Bhotgaon B.O, Dhubri Bazar S.O",N/A,N/A,4.2,69.0,"Jogmaya Ghat, NH127B, Boro Bazar, Dhubri, Assam 783301",Boro Bazar,26.0160323,89.99242939999999,ChIJDQlh_zah4jkRQd3DILXpyCk,https://www.google.com/maps/place/?q=place_id:ChIJDQlh_zah4jkRQd3DILXpyCk,part_360,2026-09-20 20:35:59
F R SOLUTION,Tour and Travel Operator,Airline ticket agency,Airline ticket agency,783301,Assam Circle,N/A,Goalpara Division,"Dhubri H.O, Bhotgaon B.O, Dhubri Bazar S.O",N/A,N/A,4.0,2.0,"Netaji Subas Road, New Market, Boro Bazar, Dhubri, Assam 783301","New Market, Boro Bazar",26.019022,89.9842978,ChIJf22igBmh4jkRBbsIQQ0CHDk,https://www.google.com/maps/place/?q=place_id:ChIJf22igBmh4jkRBbsIQQ0CHDk,part_360,2026-09-20 20:35:59
BHAI BHAI TRAVELS,Tour and Travel Operator,Travel agency,Travel agency,783301,Assam Circle,N/A,Goalpara Division,"Dhubri H.O, Bhotgaon B.O, Dhubri Bazar S.O",+91 99573 22851,N/A,,,"Vill Bororavatary Pt 1, PO Ravatary, PS, Dhubri, Assam 783323","PS, Boro Bazar",26.020224,89.9880189,ChIJhY0cLCyh4jkRxmyh_G16vwM,https://www.google.com/maps/place/?q=place_id:ChIJhY0cLCyh4jkRxmyh_G16vwM,part_360,2026-09-20 20:35:59
SAIDUL ISLAM,Tour and Travel Operator,Travel agency,Travel agency,783301,Assam Circle,N/A,Goalpara Division,"Dhubri H.O, Bhotgaon B.O, Dhubri Bazar S.O",N/A,N/A,,,"Ward No 11, BAHADURTARY, Dhubri, Assam 783301",Boro Bazar,26.0112106,89.98035689999999,ChIJk9xt7Ryh4jkR7m2EizUCNU8,https://www.google.com/maps/place/?q=place_id:ChIJk9xt7Ryh4jkR7m2EizUCNU8,part_360,2026-09-20 20:35:59
ABU TOTO,Tour and Travel Operator,Travel agency,Travel agency,783301,Assam Circle,N/A,Goalpara Division,"Dhubri H.O, Bhotgaon B.O, Dhubri Bazar S.O",+91 91010 58084,N/A,,,"Ward No 11, 821, Bahadurtary, Boro Bazar, Assam 783301",Boro Bazar,26.0112281,89.9804989,ChIJrT-uZtyh4jkRBtRe17YSSuo,https://www.google.com/maps/place/?q=place_id:ChIJrT-uZtyh4jkRBtRe17YSSuo,part_360,2026-09-20 20:35:59
Raja Tour & Travels,Tour and Travel Operator,Travel agency,Travel agency,783301,Assam Circle,N/A,Goalpara Division,"Dhubri H.O, Bhotgaon B.O, Dhubri Bazar S.O",N/A,N/A,,,"Ward No-08, GTB Rd, near Sahitya Sabha, Bidyapara, Dhubri, Assam 783301",Bidyapara,26.020698499999998,89.98734689999999,ChIJrcrWVHWh4jkRW0Kqd3qw8c4,https://www.google.com/maps/place/?q=place_id:ChIJrcrWVHWh4jkRW0Kqd3qw8c4,part_360,2026-09-20 20:35:59
