business_name,search_category,primary_category,all_categories,pincode,circle,region,division,major_offices,phone_number,website,rating,reviews_count,address,area,latitude,longitude,place_id,place_url,part_id,crawled_at
SingleDebt - Debt Management Plan | Debt Advice & Solution | Loan Solution | Loan Repayment | Loan Settlement,Financial and Legal Services,Legal services,"Legal services, Financial consultant",768216,Odisha Circle,Sambalpur Region,Sundargarh Division,"Brajarajnagar S.O, Chandinimal B.O, Chichinda B.O",+91 96191 03594,https://www.singledebt.in/?utm_source=google&utm_medium=organic&utm_campaign=gmb_andheri&utm_content=website_button,4.7,3884,"SingleDebt, Plot No. 1, Shah Industrial Estate, Ghanshyam Industries, Veera Desai Rd, Industrial Area, Andheri West, Mumbai, Maharashtra 400053","Industrial Area, Andheri West",19.135252599999998,72.8353656,ChIJx68Dr6W35zsRC-feBRSKVkI,https://www.google.com/maps/place/?q=place_id:ChIJx68Dr6W35zsRC-feBRSKVkI,part_354,2026-09-20 20:42:08
