business_name,search_category,primary_category,all_categories,pincode,circle,region,division,major_offices,phone_number,website,rating,reviews_count,address,area,latitude,longitude,place_id,place_url,part_id,crawled_at
Best digital marketer|Raigarh|social media marketer|web design,Growth Marketing,Graphic designer,Graphic designer,768226,Odisha Circle,Sambalpur Region,Sundargarh Division,"Panchgaon S.O, Attabira B.O, Charpali B.O",N/A,N/A,,,"VCR7+Q6P, near degree college, Lochan Nagar, Raigarh, Chhattisgarh 496001",Lochan Nagar,21.8919733,83.4130921,ChIJM2E6dNMlJzoR56_ldLnoG8M,https://www.google.com/maps/place/?q=place_id:ChIJM2E6dNMlJzoR56_ldLnoG8M,part_354,2026-09-20 20:48:09
