business_name,search_category,primary_category,all_categories,pincode,circle,region,division,major_offices,phone_number,website,rating,reviews_count,address,area,latitude,longitude,place_id,place_url,part_id,crawled_at
Jindal Panther TMT Dealer - S.P Goel|TMT Rebars & Sariya Supplier,Advertisement Agency,Iron & Steel Store,"Iron & Steel Store, Aggregate supplier, Building materials market, Building materials supplier, Iron works, Metal supplier, Steel distributor",766012,Odisha Circle,Berhampur Region,Kalahandi Division,"Kesinga S.O, Belkhandi B.O, Boria B.O",+91 88954 77822,https://www.jindalpanther.com/,,,"Ward no 2, Sargiguda, Titilagarh, Odisha 767033",766012,20.286362099999998,83.16150859999999,ChIJD0wjgkVZJDoRbKoRxYUc4uQ,https://www.google.com/maps/place/?q=place_id:ChIJD0wjgkVZJDoRbKoRxYUc4uQ,part_352,2026-09-20 20:19:21
Jindal Panther TMT Dealer - Kedia Traders | TMT Rebars & Sariya Supplier,Advertisement Agency,Iron & Steel Store,"Iron & Steel Store, Aggregate supplier, Building materials market, Building materials supplier, Iron works, Metal supplier, Steel distributor",766012,Odisha Circle,Berhampur Region,Kalahandi Division,"Kesinga S.O, Belkhandi B.O, Boria B.O",+91 70086 70153,https://www.jindalpanther.com/,,,"Risida, Odisha 766031",766012,20.397656299999998,83.4634189,ChIJRViqEXB7JDoRro0f_pNakGw,https://www.google.com/maps/place/?q=place_id:ChIJRViqEXB7JDoRro0f_pNakGw,part_352,2026-09-20 20:19:21
Jindal Panther TMT Dealer - Namrata Traders | TMT Rebars & Sariya Supplier,Advertisement Agency,Iron & Steel Store,"Iron & Steel Store, Aggregate supplier, Building materials market, Building materials supplier, Iron works, Metal supplier, Steel distributor",766012,Odisha Circle,Berhampur Region,Kalahandi Division,"Kesinga S.O, Belkhandi B.O, Boria B.O",+91 97763 41143,https://www.jindalpanther.com/,,,"3929+Fqm, Bhatang, Odisha 766110",766012,20.051491499999997,83.3693725,ChIJLQz8eAWPJDoRKf34_7zw5SA,https://www.google.com/maps/place/?q=place_id:ChIJLQz8eAWPJDoRKf34_7zw5SA,part_352,2026-09-20 20:19:21
Jindal Panther TMT Dealer - Shree Balaji Traders | TMT Rebars & Sariya Supplier,Advertisement Agency,Iron & Steel Store,"Iron & Steel Store, Aggregate supplier, Building materials market, Building materials supplier, Iron works, Metal supplier, Steel distributor",766012,Odisha Circle,Berhampur Region,Kalahandi Division,"Kesinga S.O, Belkhandi B.O, Boria B.O",+91 99378 65471,https://www.jindalpanther.com/,,,"Rupraroad, Dahal, Odisha 766101",766012,20.0781811,83.336355,ChIJHfowtZ2PJDoRj4voV5FVwbk,https://www.google.com/maps/place/?q=place_id:ChIJHfowtZ2PJDoRj4voV5FVwbk,part_352,2026-09-20 20:19:21
