business_name,search_category,primary_category,all_categories,pincode,circle,region,division,major_offices,phone_number,website,rating,reviews_count,address,area,latitude,longitude,place_id,place_url,part_id,crawled_at
"Patneswari Books and Sports Acessories,Khariar",Bookstore and Stationery Shop,Book store,Book store,766107,Odisha Circle,Berhampur Region,Kalahandi Division,"Khariar S.O, Badi B.O, Badmaheswar B.O",N/A,N/A,3.9,,"7QX4+M8Q, Bijepur, Odisha 766107",766107,20.299202899999997,82.75586919999999,ChIJQZ7FDkCvJToRBTpApqSoaq0,https://www.google.com/maps/place/?q=place_id:ChIJQZ7FDkCvJToRBTpApqSoaq0,part_352,2026-09-20 20:36:26
Binapani Pustak Bhandar,Bookstore and Stationery Shop,Book store,Book store,766107,Odisha Circle,Berhampur Region,Kalahandi Division,"Khariar S.O, Badi B.O, Badmaheswar B.O",N/A,N/A,4.0,,"7QW4+FPJ, Khariar, Bijepur, Odisha 766107",766107,20.296215999999998,82.7567639,ChIJtT3yQACvJToRfn1eXQVGhu4,https://www.google.com/maps/place/?q=place_id:ChIJtT3yQACvJToRfn1eXQVGhu4,part_352,2026-09-20 20:36:26
Tiwari Book Depot,Bookstore and Stationery Shop,Book store,Book store,766107,Odisha Circle,Berhampur Region,Kalahandi Division,"Khariar S.O, Badi B.O, Badmaheswar B.O",+91 98265 44421,https://tiwaribookdepot.com/,3.8,,"Shop No 210-212, E Market, State Bank Colony, Sector 6, Bhilai, Chhattisgarh 490006","State Bank Colony, Sector 6",21.1952624,81.3384289,ChIJFcqV6dI8KToRobmFFTln338,https://www.google.com/maps/place/?q=place_id:ChIJFcqV6dI8KToRobmFFTln338,part_352,2026-09-20 20:36:26
Takkar Book Depot,Bookstore and Stationery Shop,Children's Book Store,Children's Book Store,766107,Odisha Circle,Berhampur Region,Kalahandi Division,"Khariar S.O, Badi B.O, Badmaheswar B.O",N/A,N/A,4.3,,"326, Gurdwara Rd, Shadow Nagar, Krishanpura, Panipat, Haryana 132103","Shadow Nagar, Krishanpura",29.3754131,76.96633539999999,ChIJ45DKOwDbDTkRgkAqgKO7vgA,https://www.google.com/maps/place/?q=place_id:ChIJ45DKOwDbDTkRgkAqgKO7vgA,part_352,2026-09-20 20:36:27
Dinesh Book Store,Bookstore and Stationery Shop,Book store,Book store,766107,Odisha Circle,Berhampur Region,Kalahandi Division,"Khariar S.O, Badi B.O, Badmaheswar B.O",+91 98889 30403,N/A,4.4,,"N.T.C, ROAD, Rajpura, Punjab 140401",Neelpur,30.4662455,76.5856987,ChIJZ2L-sIXbDzkR3963fkHzbh4,https://www.google.com/maps/place/?q=place_id:ChIJZ2L-sIXbDzkR3963fkHzbh4,part_352,2026-09-20 20:36:27
Hira Book Shop,Bookstore and Stationery Shop,Book store,"Book store, Stationery store",766107,Odisha Circle,Berhampur Region,Kalahandi Division,"Khariar S.O, Badi B.O, Badmaheswar B.O",+91 63966 41286,N/A,4.3,,"NH 509, Purani Chungi, Saheb Bagh, Aligarh, Uttar Pradesh 202001","Purani Chungi, Saheb Bagh",27.916036899999998,78.0721835,ChIJ-Rfk9jKldDkR7FOVP0M0w00,https://www.google.com/maps/place/?q=place_id:ChIJ-Rfk9jKldDkR7FOVP0M0w00,part_352,2026-09-20 20:36:27
New Children book centre,Bookstore and Stationery Shop,Book store,Book store,766107,Odisha Circle,Berhampur Region,Kalahandi Division,"Khariar S.O, Badi B.O, Badmaheswar B.O",+91 81202 46417,N/A,4.9,,"Plot 655/B, Katara Hills Rd, near Mount Carmel school, Arvind Vihar, Bagmugaliya, Bhopal, Madhya Pradesh 462043","Arvind Vihar, Bagmugaliya",23.1949164,77.4697387,ChIJoXRdo4FDfDkR6l6NXqhF1m4,https://www.google.com/maps/place/?q=place_id:ChIJoXRdo4FDfDkR6l6NXqhF1m4,part_352,2026-09-20 20:36:27
Lucky Books & Stationery,Bookstore and Stationery Shop,Stationery store,Stationery store,766107,Odisha Circle,Berhampur Region,Kalahandi Division,"Khariar S.O, Badi B.O, Badmaheswar B.O",+91 81689 53143,N/A,4.3,,"Sco:10 D block, near Sbi bank, Ansals Sushant City, HUDA, Panipat, Azizullapur, Haryana 132104","Ansals Sushant City, HUDA",29.426970299999997,76.98900259999999,ChIJE7uJOVnZDTkRZQ7S3UPCgDA,https://www.google.com/maps/place/?q=place_id:ChIJE7uJOVnZDTkRZQ7S3UPCgDA,part_352,2026-09-20 20:36:27
PERFECT BOOK HOUSE,Bookstore and Stationery Shop,Book store,"Book store, Book publisher, Books Wholesaler, Children's Book Store, Law Book Store, Medical Book Store, Rare book store",766107,Odisha Circle,Berhampur Region,Kalahandi Division,"Khariar S.O, Badi B.O, Badmaheswar B.O",+91 96252 10914,https://perfectbookhouse.com/,4.8,,"7/22 B, Ansari Rd, near Rupa publications, Old Delhi, Daryaganj, New Delhi, Delhi, 110002","Old Delhi, Daryaganj",28.647543,77.2449997,ChIJqQWpsIH9DDkR2LCGGQtfM5g,https://www.google.com/maps/place/?q=place_id:ChIJqQWpsIH9DDkR2LCGGQtfM5g,part_352,2026-09-20 20:36:27
Goel Book Depot,Bookstore and Stationery Shop,Book store,Book store,766107,Odisha Circle,Berhampur Region,Kalahandi Division,"Khariar S.O, Badi B.O, Badmaheswar B.O",+91 92502 09454,N/A,4.1,,"B-78,Patel Garden,Dwarka Mor,, New Delhi, Delhi 110059","Patel Garden, Block B, Sector 15 Dwarka, Dwarka",28.6166803,77.0316869,ChIJUboEdkgFDTkR6pDW5iA85IY,https://www.google.com/maps/place/?q=place_id:ChIJUboEdkgFDTkR6pDW5iA85IY,part_352,2026-09-20 20:36:27
Om Stationery Store,Bookstore and Stationery Shop,Stationery store,"Stationery store, Computer store",766107,Odisha Circle,Berhampur Region,Kalahandi Division,"Khariar S.O, Badi B.O, Badmaheswar B.O",+91 92292 10003,N/A,4.1,,"Great Eastern Road Near Vivekanand Ashram, opposite Rajkumar college, Raipur, Chhattisgarh 492001",766107,21.2424689,81.6165372,ChIJnZ5ag8LdKDoRy4ydWzM-pqI,https://www.google.com/maps/place/?q=place_id:ChIJnZ5ag8LdKDoRy4ydWzM-pqI,part_352,2026-09-20 20:36:27
Swapnil Books and Sports,Bookstore and Stationery Shop,Stationery store,Stationery store,766107,Odisha Circle,Berhampur Region,Kalahandi Division,"Khariar S.O, Badi B.O, Badmaheswar B.O",+91 99270 40226,N/A,4.8,,"apartments ground floor, Vaishno Heights, Shop no.6, opposite Police station, Prabhat Nagar Colony, gandhi park, Aligarh, Uttar Pradesh 202002","Prabhat Nagar Colony, gandhi park",27.8733002,78.1015062,ChIJ0T--JWKjdDkRLaKIgRgDcws,https://www.google.com/maps/place/?q=place_id:ChIJ0T--JWKjdDkRLaKIgRgDcws,part_352,2026-09-20 20:36:27
Himalaya Book House,Bookstore and Stationery Shop,Book store,"Book store, Books Wholesaler, Law Book Store, Medical Book Store, Rare book store, Religious Book Store, Used book store",766107,Odisha Circle,Berhampur Region,Kalahandi Division,"Khariar S.O, Badi B.O, Badmaheswar B.O",N/A,N/A,4.8,,"Chhatrapati Shivaji Maharaj Marg, opposite Side Of Railway Station, Budh Bazaar, Moradabad, Uttar Pradesh 244001",Budh Bazaar,28.8315722,78.7674227,ChIJ2eEYKuv7CjkRwHu-CjtwsEE,https://www.google.com/maps/place/?q=place_id:ChIJ2eEYKuv7CjkRwHu-CjtwsEE,part_352,2026-09-20 20:36:27
Deepak Book Depot,Bookstore and Stationery Shop,Book store,Book store,766107,Odisha Circle,Berhampur Region,Kalahandi Division,"Khariar S.O, Badi B.O, Badmaheswar B.O",N/A,N/A,4.0,,"4313, Durga Charan Rd, Punjabi Mohalla, Sadar Bazar, Ambala Cantt, Haryana 133001","Punjabi Mohalla, Sadar Bazar",30.3401733,76.8450445,ChIJ933RuxW2DzkRMkoCcLfjnU8,https://www.google.com/maps/place/?q=place_id:ChIJ933RuxW2DzkRMkoCcLfjnU8,part_352,2026-09-20 20:36:27
Atlas Book Stall,Bookstore and Stationery Shop,Book store,Book store,766107,Odisha Circle,Berhampur Region,Kalahandi Division,"Khariar S.O, Badi B.O, Badmaheswar B.O",+91 4734 250 267,N/A,4.2,,"6MFH+9CP, Pandalam, Keralam 689501",766107,9.223472,76.67857959999999,ChIJv6FOdCMXBjsRrLfMUROL_v8,https://www.google.com/maps/place/?q=place_id:ChIJv6FOdCMXBjsRrLfMUROL_v8,part_352,2026-09-20 20:36:27
Student Zone,Bookstore and Stationery Shop,Stationery store,Stationery store,766107,Odisha Circle,Berhampur Region,Kalahandi Division,"Khariar S.O, Badi B.O, Badmaheswar B.O",+91 91784 33206,N/A,4.8,,"Gandhinagar W.No-10, Kantabanji, Odisha 767039",766107,20.4668209,82.9188969,ChIJJ0DtHg9NJDoRFsd4tgPF0jM,https://www.google.com/maps/place/?q=place_id:ChIJJ0DtHg9NJDoRFsd4tgPF0jM,part_352,2026-09-20 20:36:27
Vastu Trading,Bookstore and Stationery Shop,Stationery store,"Stationery store, Courier service, Gift shop, Office supply store, Office supply wholesaler, Packaging supply store, Print shop, School supply store, Stationery wholesaler, Toy store",766107,Odisha Circle,Berhampur Region,Kalahandi Division,"Khariar S.O, Badi B.O, Badmaheswar B.O",+91 99535 51103,N/A,4.9,,"Ground Floor Shop No G-8, Aggarwal Palaza, Pocket 1, Sector 10 Dwarka, Dwarka, New Delhi, Delhi, 110075","Pocket 1, Sector 10 Dwarka, Dwarka",28.5902992,77.057425,ChIJM53YlMQaDTkRMBAgziCeN6I,https://www.google.com/maps/place/?q=place_id:ChIJM53YlMQaDTkRMBAgziCeN6I,part_352,2026-09-20 20:36:28
