business_name,search_category,primary_category,all_categories,pincode,circle,region,division,major_offices,phone_number,website,rating,reviews_count,address,area,latitude,longitude,place_id,place_url,part_id,crawled_at
"Svapps Soft Solutions Pvt Ltd | Digital Marketing Agency | Web Design Company | Software Development Warangal, Hanamkonda",Digital Marketing Agencies,Internet marketing service,"Internet marketing service, Advertising agency, Marketing agency, Website designer",770023,Odisha circle,Sambalpur Region,Sundargarh Division,"Gyanpali B.O, Katang B.O, R.Kukuda B.O",+91 95739 99985,https://www.svapps.in/,4.5,,"6-2-280/2, Vijaya Theater Road, Oppt:, Kakaji Nagar Colony, Hanamkonda, Warangal, Telangana 506001","Oppt:, Kakaji Nagar Colony",18.0035851,79.569457,ChIJRx7hokhFMzoRJheJLsiAp9M,https://www.google.com/maps/place/?q=place_id:ChIJRx7hokhFMzoRJheJLsiAp9M,part_355,2026-09-20 20:36:49
