business_name,search_category,primary_category,all_categories,pincode,circle,region,division,major_offices,phone_number,website,rating,reviews_count,address,area,latitude,longitude,place_id,place_url,part_id,crawled_at
Eastern Electrovision (VIP Airport Road) - Best Electronics | Mobile | TV | Laptop | AC Shop/Dealer in Guwahati,CCTV Installation and Security System,Electronics wholesaler,"Electronics wholesaler, Air conditioning store, ATV dealer, Electronics Accessories Wholesaler, Electronics Company",782125,Assam Circle,Dibrugarh Region,Nagaon Division,"Rupahi S.O, Barghat B.O, Dighali B.O",+91 98648 24439,N/A,4.8,,"VIP Airport Rd, Borjhar, Guwahati, Assam 781015",Borjhar,26.101024,91.5975516,ChIJDfoFJFlBWjcRSwM6WDlcv44,https://www.google.com/maps/place/?q=place_id:ChIJDfoFJFlBWjcRSwM6WDlcv44,part_359,2026-09-20 20:54:53
