business_name,search_category,primary_category,all_categories,pincode,circle,region,division,major_offices,phone_number,website,rating,reviews_count,address,area,latitude,longitude,place_id,place_url,part_id,crawled_at
"Dr. Twinkle Daulaguphu Skin & Hair Clinic | Best Dermatologist in Guwahati | Best Skin Doctor in Guwahati | Botox, Fillers",Skin Clinic and Dermatologist,Skin care clinic,"Skin care clinic, Cosmetic surgeon, Dermatologist, STD clinic",782126,Assam Circle,Dibrugarh Region,Nagaon Division,"Moirabari S.O, Datialbori B.O, Doloigaon B.O",+91 88229 51233,N/A,4.7,394,"Dispur Polyclinic & Nursing Home, Hengrabari Rd, GMC Ward Number 44, Ganeshguri, Guwahati, Assam 781006","GMC Ward Number 44, Ganeshguri",26.1493871,91.7869899,ChIJVyC_vMxZWjcR5uIXvyzpL3E,https://www.google.com/maps/place/?q=place_id:ChIJVyC_vMxZWjcR5uIXvyzpL3E,part_359,2026-09-20 20:55:11
