business_name,search_category,primary_category,all_categories,pincode,circle,region,division,major_offices,phone_number,website,rating,reviews_count,address,area,latitude,longitude,place_id,place_url,part_id,crawled_at
Home Solutions - Best Washing Machine Repair | Fridge Repair | PCB Repair | Circuit Repair | Ac Repair in Guwahati,AC Fridge and Washing Machine Repair,Repair service,Repair service,782413,Assam Circle,Dibrugarh Region,Nagaon Division,"Kagajnagar S.O, Amguri B.O, Amlighat B.O",N/A,N/A,,,"Rajali, Kampur, Alitangani, Assam 782426",Rajali,26.0819112,92.6279977,ChIJFTkUNtI5RTcRNYUAF3PBIr4,https://www.google.com/maps/place/?q=place_id:ChIJFTkUNtI5RTcRNYUAF3PBIr4,part_359,2026-09-20 21:12:02
