business_name,search_category,primary_category,all_categories,pincode,circle,region,division,major_offices,phone_number,website,rating,reviews_count,address,area,latitude,longitude,place_id,place_url,part_id,crawled_at
Burger Singh | Chapaguri | Bongaigaon,Fast Food and Chaat Corner,Fast food restaurant,"Fast food restaurant, Restaurant",782461,Assam Circle,Dibrugarh Region,Nagaon Division,"Manja S.O, Amlakhi Bazar B.O, Kheronigaon B.O",+91 87671 21212,https://burgersinghonline.com/,4.3,58,"Chapaguri Rd, opposite Maruti Showroom, near Rolling Mill Bazar, Chapaguri, Bongaigaon, Assam 783380",Chapaguri,26.498559099999998,90.551643,ChIJqVhINQD_WDcRoUyhDQlh518,https://www.google.com/maps/place/?q=place_id:ChIJqVhINQD_WDcRoUyhDQlh518,part_359,2026-09-20 21:21:34
