business_name,search_category,primary_category,all_categories,pincode,circle,region,division,major_offices,phone_number,website,rating,reviews_count,address,area,latitude,longitude,place_id,place_url,part_id,crawled_at
Sarvamangala Enterprises,Roofing Sheet Supplier,Roofing contractor,Roofing contractor,782450,Assam Circle,Dibrugarh Region,Nagaon Division,"Baithalangsho S.O, Amtreng B.O, Barpani B.O",+91 97046 38368,http://sarvamangalaenterprises.com/,4.7,15,"Dongcheng Power Tools | Zogo | Misun | Welding Machines | Power Tools In, IDA Jeedimetla, Chinthal, Jeedimetla, Hyderabad, Telangana 500055","IDA Jeedimetla, Chinthal, Jeedimetla",17.5088702,78.4531549,ChIJdcAb92ubyzsROwzKAoS5VTE,https://www.google.com/maps/place/?q=place_id:ChIJdcAb92ubyzsROwzKAoS5VTE,part_359,2026-09-20 21:20:38
