business_name,search_category,primary_category,all_categories,pincode,circle,region,division,major_offices,phone_number,website,rating,reviews_count,address,area,latitude,longitude,place_id,place_url,part_id,crawled_at
"Dr. Pranab Deka | Cardiology - Adult | Narayana Hospital, Guwahati",Clinics,Medical clinic,"Medical clinic, Cardiovascular and thoracic surgeon, Doctor, Health consultant, Cardiologist, Pediatric cardiologist, Surgeon, Vascular surgeon",781039,Assam Circle,N/A,Guwahati Division,I I T S.O,+91 80 6215 4208,https://www.narayanahealth.org/c/guwahati/cardiology-adult/dr-pranab-deka/?utm_source=Googlemaps&utm_medium=GMB,3.9,,"few seconds and try to cut or copy again, Retrieving data. Wait a, Guwahati, Assam 781031",Amingaon,26.1793491,91.68092829999999,ChIJGQdZmANbWjcR1CW38s2Jp1Y,https://www.google.com/maps/place/?q=place_id:ChIJGQdZmANbWjcR1CW38s2Jp1Y,part_356,2026-09-20 21:32:29
