business_name,search_category,primary_category,all_categories,pincode,circle,region,division,major_offices,phone_number,website,rating,reviews_count,address,area,latitude,longitude,place_id,place_url,part_id,crawled_at
Dr. Debashish Kaushik | Internal Medicine | Swasthyam,Polyclinic,Doctor,"Doctor, Diabetologist",781031,Assam circle,N/A,Guwahati Division,"Collegenagar B.O, Amingaon S.O",+91 92879 88031,https://swasthyamguwahati.in/doctor/dr-debashish-kaushik/,5,,"Lobby C, 1st Floor, Swasthyam Multispeciality Clinic, Supreme Tower, GS Rd, near Silkalaya Stores, Christian Basti, Guwahati, Assam 781005",Christian Basti,26.1531119,91.7820371,ChIJx-xYdrxZWjcRqOpbNh1SGBk,https://www.google.com/maps/place/?q=place_id:ChIJx-xYdrxZWjcRqOpbNh1SGBk,part_356,2026-09-20 21:28:06
