business_name,search_category,primary_category,all_categories,pincode,circle,region,division,major_offices,phone_number,website,rating,reviews_count,address,area,latitude,longitude,place_id,place_url,part_id,crawled_at
Girija Enterprise - Flex | Banner | Leaflets | Printing,Flex and Banner Printing,Print shop,Print shop,781005,Assam circle,N/A,Guwahati Division,"Japorigog B.O, Dispur S.O",N/A,N/A,,,"Nilgiri Path G.M.C.H Road, College, near Dispur, Guwahati, Assam 781006","Kachari Basti, Christian Basti",26.1490463,91.7840902,ChIJb-2vpJBZWjcRBAUVFsMF20w,https://www.google.com/maps/place/?q=place_id:ChIJb-2vpJBZWjcRBAUVFsMF20w,part_356,2026-09-20 21:11:50
