business_name,search_category,primary_category,all_categories,pincode,circle,region,division,major_offices,phone_number,website,rating,reviews_count,address,area,latitude,longitude,place_id,place_url,part_id,crawled_at
Vidyanova The Scholars Academy | Raipur | Home Tuition | Home Tutors |,NEET and JEE Coaching Center,Private Tutor,"Private Tutor, Educational consultant, Tutoring service",768036,Odisha Circle,Sambalpur Region,Sambalpur Division,"Rajborasamber S.O, Badikata B.O, Bheunria B.O",+91 79749 41531,https://jade-marshmallow-2872f3.netlify.app/,4.8,29,"Kamal Vihar Rd, Raipur, Chhattisgarh 492001",768036,21.2041993,81.6532053,ChIJhScr1G_dKDoR1saCbKlqDyE,https://www.google.com/maps/place/?q=place_id:ChIJhScr1G_dKDoR1saCbKlqDyE,part_353,2026-09-20 20:49:20
