business_name,search_category,primary_category,all_categories,pincode,circle,region,division,major_offices,phone_number,website,rating,reviews_count,address,area,latitude,longitude,place_id,place_url,part_id,crawled_at
ACCUANETS INFO SOLUTIONS | MARG ERP KERALA |GST BILLING SOFTWARE,POS and Billing Software Vendor,Software company,Software company,767068,Odisha Circle,Sambalpur Region,Balangir Division,"Lachhipur S.O, Kutasingha B.O, Lupursingha B.O",N/A,N/A,5,487,"2nd Floor, SGR Tower, FACT Kalamassery Rd, North Kalamassery, Kalamassery, Kochi, Keralam 683104","North Kalamassery, Kalamassery",10.0651757,76.32227499999999,ChIJwzmmJt4JCDsR1fLJvnyE4yk,https://www.google.com/maps/place/?q=place_id:ChIJwzmmJt4JCDsR1fLJvnyE4yk,part_353,2026-09-20 20:31:49
