business_name,search_category,primary_category,all_categories,pincode,circle,region,division,major_offices,phone_number,website,rating,reviews_count,address,area,latitude,longitude,place_id,place_url,part_id,crawled_at
Khetani Enterprises,Building Material Supplier,Plywood supplier,"Plywood supplier, Door shop, Hardware store, Home goods store",768002,Odisha Circle,Sambalpur Region,Sambalpur Division,Mudipara S.O,N/A,N/A,5.0,2.0,"Farm Rd, Khetrajpur, Sambalpur, Odisha 768002",Khetrajpur,21.4790249,83.9616197,ChIJAxndnp4XIToRf6BjroVEd98,https://www.google.com/maps/place/?q=place_id:ChIJAxndnp4XIToRf6BjroVEd98,part_353,2026-09-20 20:34:31
"Jindal Panther Cement - Mittal Cement Agency | PCC, Composite & Tuffy Cement Supplier",Building Material Supplier,Building materials supplier,"Building materials supplier, Aggregate supplier, Cement Supplier, Cement Manufacturer",768002,Odisha Circle,Sambalpur Region,Sambalpur Division,Mudipara S.O,+91 98610 95991,https://jindalpanthercement.com/,,,"Unit No.8,Barabazar,Khata No.257/4, Khetrajpur, Sambalpur, Odisha 768003",Khetrajpur,21.479611,83.95855,ChIJsYpQ1AoXIToRLFdYQDx8uSM,https://www.google.com/maps/place/?q=place_id:ChIJsYpQ1AoXIToRLFdYQDx8uSM,part_353,2026-09-20 20:34:31
"Jindal Panther Cement - Annapurna Steel | PCC, Composite & Tuffy Cement Supplier",Building Material Supplier,Building materials supplier,"Building materials supplier, Aggregate supplier, Cement Supplier, Cement Manufacturer",768002,Odisha Circle,Sambalpur Region,Sambalpur Division,Mudipara S.O,+91 94372 03616,https://jindalpanthercement.com/,,,"Main Road, Budharaja, Digapahandi, Sambalpur, Odisha 761012",Budharaja,21.489375,83.98236299999999,ChIJOx7Gr38XIToR_pU69f7z0oM,https://www.google.com/maps/place/?q=place_id:ChIJOx7Gr38XIToR_pU69f7z0oM,part_353,2026-09-20 20:34:32
