business_name,search_category,primary_category,all_categories,pincode,circle,region,division,major_offices,phone_number,website,rating,reviews_count,address,area,latitude,longitude,place_id,place_url,part_id,crawled_at
Om Sai Ram Travels - Cab Service | Bus Service | Car Rental | Taxi Service in Lalitpur,Taxi Service and Car Rental,Travel agency,Travel agency,781346,Assam Circle,N/A,Nalbari Division,"Barama S.O, Barsimlaguri B.O, Dahkaunia B.O",+91 94500 37800,N/A,4.9,195,"Right, Station Rd, in front of Krishna Cinema, Civil Lines, Lalitpur, Uttar Pradesh 284403",Civil Lines,24.689217,78.4035033,ChIJR4pag3W7eTkRA5TcYI1OJcw,https://www.google.com/maps/place/?q=place_id:ChIJR4pag3W7eTkRA5TcYI1OJcw,part_358,2026-09-20 20:57:52
