business_name,search_category,primary_category,all_categories,pincode,circle,region,division,major_offices,phone_number,website,rating,reviews_count,address,area,latitude,longitude,place_id,place_url,part_id,crawled_at
STAR COMPUTERS - Laptop Repair & PC Troubleshooting | Fast & Reliable PC Repair | Star Computers in Dharmapuri,Computer Sales and Laptop Repair,Computer repair service,"Computer repair service, Computer desk store, Computer store, Computer service, E - Commerce Agency, E-commerce service, Used computer store",781348,Assam Circle,N/A,Nalbari Division,"Marowa S.O, Bagalsroad Chowk B.O, Barkuriha B.O",+91 99442 06799,https://tn29.in/,4.4,207,"850/3, VINAYAGA THIRUMANA MANDAPAM, Papparapatti, Tamil Nadu 636809",Police Colony,12.2091312,78.05476039999999,ChIJ28gyef4WrDsRTekQ2tKGI6g,https://www.google.com/maps/place/?q=place_id:ChIJ28gyef4WrDsRTekQ2tKGI6g,part_358,2026-09-20 20:59:17
