business_name,search_category,primary_category,all_categories,pincode,circle,region,division,major_offices,phone_number,website,rating,reviews_count,address,area,latitude,longitude,place_id,place_url,part_id,crawled_at
"Shaadi Wala Nekib | Photoworks by nekib| Photography And Videography Services| Photographer, videographer and Drone",Videographer and Drone Rental,Photography studio,"Photography studio, Service establishment",781354,Assam Circle,N/A,Guwahati Division,"Rangia S.O, Bangaon B.O, Bardal B.O",+91 60038 62605,https://www.instagram.com/shaadiwalanekib?igsh=dDZsaW1pZWU4bGRr,,,"Shaadi Wala Nekib | Photoworks by nekib| Photography And Videography Services| Photographer, videographer and Drone, 781354, India",781354,26.0537736,92.8583166,ChIJ70UdEU9XeQkRtLEwPdF6NHU,https://www.google.com/maps/place/?q=place_id:ChIJ70UdEU9XeQkRtLEwPdF6NHU,part_358,2026-09-20 21:09:14
